CMDLINE /home/khanhnd/anaconda3/bin/python profile_gd.py
MEM 33.539062 1573479042.0992
MEM 33.539062 1573479042.1997
MEM 33.539062 1573479042.3002
MEM 33.539062 1573479042.4007
MEM 33.539062 1573479042.5013
MEM 33.539062 1573479042.6017
MEM 33.539062 1573479042.7021
MEM 33.539062 1573479042.8025
MEM 33.675781 1573479042.9030
MEM 33.679688 1573479043.0036
MEM 33.679688 1573479043.1041
MEM 33.679688 1573479043.2046
MEM 33.679688 1573479043.3050
MEM 33.679688 1573479043.4055
MEM 33.679688 1573479043.5060
MEM 33.679688 1573479043.6065
MEM 33.679688 1573479043.7069
MEM 33.679688 1573479043.8074
MEM 33.679688 1573479043.9079
MEM 33.679688 1573479044.0084
MEM 33.679688 1573479044.1088
MEM 33.679688 1573479044.2093
MEM 33.679688 1573479044.3097
MEM 33.679688 1573479044.4101
MEM 33.679688 1573479044.5107
MEM 33.679688 1573479044.6111
MEM 33.679688 1573479044.7116
MEM 33.679688 1573479044.8121
MEM 33.679688 1573479044.9125
MEM 33.679688 1573479045.0130
MEM 33.679688 1573479045.1134
MEM 33.679688 1573479045.2138
MEM 33.679688 1573479045.3142
MEM 33.679688 1573479045.4146
MEM 33.679688 1573479045.5151
MEM 33.679688 1573479045.6155
MEM 33.679688 1573479045.7160
MEM 33.679688 1573479045.8164
MEM 33.679688 1573479045.9168
MEM 33.679688 1573479046.0172
MEM 33.679688 1573479046.1176
MEM 33.679688 1573479046.2180
MEM 33.679688 1573479046.3184
MEM 33.679688 1573479046.4188
MEM 33.679688 1573479046.5192
MEM 33.679688 1573479046.6196
MEM 33.679688 1573479046.7199
MEM 33.679688 1573479046.8204
MEM 33.679688 1573479046.9208
MEM 33.679688 1573479047.0212
MEM 33.679688 1573479047.1216
MEM 33.679688 1573479047.2222
MEM 33.679688 1573479047.3227
MEM 33.679688 1573479047.4232
MEM 33.679688 1573479047.5236
MEM 33.679688 1573479047.6240
MEM 33.679688 1573479047.7244
MEM 33.679688 1573479047.8247
MEM 33.679688 1573479047.9253
MEM 33.679688 1573479048.0260
MEM 33.679688 1573479048.1265
MEM 33.679688 1573479048.2269
MEM 34.851562 1573479048.3273
MEM 34.851562 1573479048.4277
MEM 35.382812 1573479048.5281
MEM 35.382812 1573479048.6286
MEM 35.382812 1573479048.7290
MEM 35.382812 1573479048.8295
MEM 35.382812 1573479048.9299
MEM 35.488281 1573479049.0305
MEM 35.492188 1573479049.1309
MEM 35.492188 1573479049.2313
MEM 35.492188 1573479049.3317
MEM 35.492188 1573479049.4321
MEM 35.492188 1573479049.5325
MEM 35.492188 1573479049.6329
MEM 35.492188 1573479049.7334
MEM 35.492188 1573479049.8339
MEM 35.492188 1573479049.9345
MEM 35.492188 1573479050.0349
MEM 35.492188 1573479050.1353
MEM 35.492188 1573479050.2357
MEM 35.492188 1573479050.3361
MEM 35.984375 1573479050.4367
MEM 35.984375 1573479050.5371
MEM 35.984375 1573479050.6375
MEM 35.984375 1573479050.7379
MEM 35.984375 1573479050.8384
MEM 35.984375 1573479050.9389
MEM 35.984375 1573479051.0393
MEM 35.984375 1573479051.1397
MEM 35.984375 1573479051.2400
MEM 35.984375 1573479051.3405
MEM 35.984375 1573479051.4409
MEM 35.984375 1573479051.5413
MEM 35.984375 1573479051.6417
MEM 35.984375 1573479051.7422
MEM 35.984375 1573479051.8426
MEM 35.984375 1573479051.9430
MEM 35.984375 1573479052.0434
MEM 35.984375 1573479052.1438
MEM 35.984375 1573479052.2443
MEM 35.984375 1573479052.3448
MEM 35.984375 1573479052.4453
MEM 35.984375 1573479052.5459
MEM 36.156250 1573479052.6464
MEM 36.156250 1573479052.7469
MEM 36.156250 1573479052.8473
MEM 36.156250 1573479052.9476
MEM 36.156250 1573479053.0480
MEM 36.156250 1573479053.1485
MEM 36.511719 1573479053.2488
MEM 36.511719 1573479053.3493
MEM 36.750000 1573479053.4497
MEM 36.750000 1573479053.5502
MEM 36.750000 1573479053.6507
MEM 36.750000 1573479053.7512
MEM 36.750000 1573479053.8516
MEM 37.269531 1573479053.9521
MEM 37.269531 1573479054.0525
MEM 37.269531 1573479054.1529
MEM 37.269531 1573479054.2534
MEM 37.269531 1573479054.3538
MEM 37.269531 1573479054.4543
MEM 37.269531 1573479054.5547
MEM 37.269531 1573479054.6552
MEM 37.269531 1573479054.7558
MEM 37.269531 1573479054.8563
MEM 38.109375 1573479054.9568
MEM 38.109375 1573479055.0573
MEM 38.109375 1573479055.1579
MEM 38.312500 1573479055.2585
MEM 38.312500 1573479055.3591
MEM 38.312500 1573479055.4595
MEM 38.312500 1573479055.5599
MEM 38.550781 1573479055.6603
MEM 38.550781 1573479055.7607
MEM 38.847656 1573479055.8611
MEM 38.847656 1573479055.9617
MEM 38.847656 1573479056.0622
MEM 38.847656 1573479056.1627
MEM 38.847656 1573479056.2631
MEM 38.847656 1573479056.3635
MEM 38.847656 1573479056.4640
MEM 38.847656 1573479056.5644
MEM 39.093750 1573479056.6648
MEM 39.429688 1573479056.7657
MEM 39.429688 1573479056.8661
MEM 39.429688 1573479056.9665
MEM 39.828125 1573479057.0669
MEM 40.019531 1573479057.1673
MEM 40.019531 1573479057.2677
MEM 40.726562 1573479057.3681
FUNC __main__.naive_gradient_descent 51.8594 1573479060.8671 54.6562 1573479061.9639 0
FUNC __main__.broadcast_gradient_descent 54.6562 1573479061.9641 55.9805 1573479061.9673 0
MEM 51.859375 1573479060.6598
MEM 51.859375 1573479060.7604
MEM 51.859375 1573479060.8610
MEM 51.859375 1573479060.9614
MEM 52.277344 1573479061.0618
MEM 53.367188 1573479061.1625
MEM 53.367188 1573479061.2630
MEM 53.367188 1573479061.3635
MEM 53.367188 1573479061.4640
MEM 54.656250 1573479061.5644
MEM 54.656250 1573479061.6650
MEM 54.656250 1573479061.7654
MEM 54.656250 1573479061.8658
MEM 55.980469 1573479061.9661
