CMDLINE /home/khanhnd/anaconda3/bin/python profile_gd.py
MEM 56.535156 1573194124.3760
MEM 56.535156 1573194124.4763
MEM 56.535156 1573194124.5767
MEM 56.535156 1573194124.6770
MEM 56.535156 1573194124.7773
MEM 56.535156 1573194124.8778
MEM 56.535156 1573194124.9782
MEM 56.535156 1573194125.0786
MEM 56.535156 1573194125.1791
MEM 56.535156 1573194125.2795
MEM 56.535156 1573194125.3799
MEM 56.535156 1573194125.4803
MEM 56.535156 1573194125.5807
MEM 56.535156 1573194125.6812
MEM 56.535156 1573194125.7816
MEM 56.535156 1573194125.8821
MEM 56.535156 1573194125.9827
MEM 56.535156 1573194126.0831
MEM 56.535156 1573194126.1836
MEM 56.535156 1573194126.2839
MEM 56.535156 1573194126.3843
MEM 56.535156 1573194126.4846
MEM 56.535156 1573194126.5849
MEM 56.535156 1573194126.6853
MEM 56.535156 1573194126.7856
MEM 56.535156 1573194126.8860
MEM 56.535156 1573194126.9863
MEM 56.535156 1573194127.0867
MEM 56.535156 1573194127.1870
MEM 56.535156 1573194127.2876
MEM 56.535156 1573194127.3880
MEM 56.535156 1573194127.4886
MEM 56.535156 1573194127.5890
MEM 56.535156 1573194127.6893
MEM 56.535156 1573194127.7897
MEM 56.535156 1573194127.8907
MEM 56.535156 1573194127.9911
MEM 56.535156 1573194128.0915
MEM 56.535156 1573194128.1919
MEM 56.535156 1573194128.2922
MEM 56.535156 1573194128.3926
MEM 56.535156 1573194128.4930
MEM 56.535156 1573194128.5934
MEM 56.535156 1573194128.6944
MEM 56.535156 1573194128.7949
MEM 56.535156 1573194128.8955
MEM 56.535156 1573194128.9959
MEM 56.535156 1573194129.0962
MEM 56.535156 1573194129.1968
MEM 56.535156 1573194129.2983
MEM 56.535156 1573194129.3991
MEM 56.535156 1573194129.4994
MEM 56.535156 1573194129.5998
MEM 56.535156 1573194129.7002
MEM 56.535156 1573194129.8005
MEM 56.535156 1573194129.9009
MEM 56.535156 1573194130.0012
MEM 56.535156 1573194130.1016
MEM 56.535156 1573194130.2021
MEM 56.535156 1573194130.3025
MEM 56.535156 1573194130.4030
MEM 56.535156 1573194130.5034
MEM 56.535156 1573194130.6048
MEM 56.535156 1573194130.7054
MEM 56.535156 1573194130.8075
MEM 56.535156 1573194130.9080
MEM 56.535156 1573194131.0086
MEM 56.535156 1573194131.1091
MEM 56.535156 1573194131.2096
MEM 56.535156 1573194131.3110
MEM 56.535156 1573194131.4117
MEM 56.535156 1573194131.5122
MEM 56.535156 1573194131.6126
MEM 56.535156 1573194131.7145
MEM 56.535156 1573194131.8151
MEM 56.535156 1573194131.9155
MEM 56.535156 1573194132.0159
MEM 56.535156 1573194132.1163
MEM 56.535156 1573194132.2171
MEM 56.535156 1573194132.3175
MEM 56.535156 1573194132.4178
MEM 56.535156 1573194132.5182
MEM 56.535156 1573194132.6185
MEM 56.535156 1573194132.7189
MEM 56.535156 1573194132.8192
MEM 56.535156 1573194132.9196
MEM 56.535156 1573194133.0199
MEM 56.535156 1573194133.1203
MEM 56.535156 1573194133.2239
MEM 56.535156 1573194133.3243
MEM 56.535156 1573194133.4247
MEM 56.535156 1573194133.5250
MEM 56.535156 1573194133.6254
MEM 56.535156 1573194133.7257
MEM 56.535156 1573194133.8260
MEM 56.535156 1573194133.9263
MEM 56.535156 1573194134.0268
MEM 56.535156 1573194134.1271
MEM 56.535156 1573194134.2275
MEM 56.535156 1573194134.3278
MEM 56.535156 1573194134.4289
MEM 56.535156 1573194134.5293
MEM 56.535156 1573194134.6297
MEM 56.535156 1573194134.7307
MEM 56.535156 1573194134.8311
MEM 56.535156 1573194134.9318
MEM 56.535156 1573194135.0331
MEM 56.535156 1573194135.1336
MEM 56.535156 1573194135.2341
MEM 56.535156 1573194135.3344
MEM 56.535156 1573194135.4348
MEM 56.535156 1573194135.5351
MEM 56.535156 1573194135.6355
MEM 56.535156 1573194135.7358
MEM 56.535156 1573194135.8362
MEM 56.535156 1573194135.9366
MEM 56.535156 1573194136.0370
MEM 56.535156 1573194136.1374
MEM 56.535156 1573194136.2379
MEM 56.535156 1573194136.3383
MEM 56.535156 1573194136.4386
MEM 56.535156 1573194136.5390
MEM 56.535156 1573194136.6393
MEM 56.535156 1573194136.7398
MEM 56.535156 1573194136.8402
MEM 56.535156 1573194136.9407
MEM 56.535156 1573194137.0411
MEM 56.535156 1573194137.1414
MEM 56.535156 1573194137.2418
MEM 56.535156 1573194137.3422
MEM 56.535156 1573194137.4433
MEM 56.535156 1573194137.5441
MEM 56.535156 1573194137.6445
MEM 56.535156 1573194137.7450
MEM 56.535156 1573194137.8470
MEM 56.535156 1573194137.9482
MEM 56.535156 1573194138.0486
MEM 56.535156 1573194138.1489
MEM 56.535156 1573194138.2494
MEM 56.535156 1573194138.3498
MEM 56.535156 1573194138.4501
MEM 56.535156 1573194138.5505
MEM 56.535156 1573194138.6509
MEM 56.535156 1573194138.7512
MEM 56.535156 1573194138.8515
MEM 56.535156 1573194138.9519
MEM 56.535156 1573194139.0522
MEM 56.535156 1573194139.1526
MEM 56.535156 1573194139.2530
MEM 56.535156 1573194139.3534
MEM 56.535156 1573194139.4543
MEM 56.535156 1573194139.5555
MEM 56.535156 1573194139.6565
MEM 56.535156 1573194139.7570
MEM 56.535156 1573194139.8574
MEM 56.535156 1573194139.9578
MEM 56.535156 1573194140.0582
MEM 56.535156 1573194140.1587
MEM 56.535156 1573194140.2591
MEM 56.535156 1573194140.3596
MEM 56.535156 1573194140.4600
MEM 56.535156 1573194140.5604
MEM 56.535156 1573194140.6609
MEM 56.535156 1573194140.7613
MEM 56.535156 1573194140.8617
MEM 56.535156 1573194140.9621
MEM 56.535156 1573194141.0626
MEM 56.535156 1573194141.1630
MEM 56.535156 1573194141.2634
MEM 56.535156 1573194141.3639
MEM 56.535156 1573194141.4643
MEM 56.535156 1573194141.5646
MEM 56.535156 1573194141.6650
MEM 56.535156 1573194141.7654
MEM 56.535156 1573194141.8657
MEM 56.535156 1573194141.9661
MEM 56.535156 1573194142.0665
MEM 56.535156 1573194142.1668
MEM 56.535156 1573194142.2671
MEM 56.535156 1573194142.3676
MEM 56.535156 1573194142.4679
MEM 56.535156 1573194142.5683
MEM 56.535156 1573194142.6687
MEM 56.535156 1573194142.7690
MEM 56.535156 1573194142.8693
MEM 56.535156 1573194142.9697
MEM 56.535156 1573194143.0700
MEM 56.535156 1573194143.1712
MEM 56.535156 1573194143.2716
MEM 56.535156 1573194143.3719
MEM 56.535156 1573194143.4724
MEM 56.535156 1573194143.5728
MEM 56.535156 1573194143.6732
MEM 56.535156 1573194143.7736
MEM 56.535156 1573194143.8747
MEM 56.535156 1573194143.9751
MEM 56.535156 1573194144.0755
MEM 56.535156 1573194144.1759
MEM 56.535156 1573194144.2762
MEM 56.535156 1573194144.3765
MEM 56.535156 1573194144.4769
MEM 56.535156 1573194144.5773
MEM 56.535156 1573194144.6776
MEM 56.535156 1573194144.7780
MEM 56.535156 1573194144.8784
MEM 56.535156 1573194144.9788
MEM 56.535156 1573194145.0791
MEM 56.535156 1573194145.1795
MEM 56.535156 1573194145.2798
MEM 56.535156 1573194145.3801
MEM 56.535156 1573194145.4805
MEM 56.535156 1573194145.5809
MEM 56.535156 1573194145.6812
MEM 56.535156 1573194145.7815
MEM 56.535156 1573194145.8820
MEM 56.535156 1573194145.9823
MEM 56.535156 1573194146.0826
MEM 56.535156 1573194146.1830
MEM 56.535156 1573194146.2834
MEM 56.535156 1573194146.3838
MEM 56.535156 1573194146.4842
MEM 56.535156 1573194146.5846
MEM 56.535156 1573194146.6850
MEM 56.535156 1573194146.7853
MEM 56.535156 1573194146.8857
MEM 56.535156 1573194146.9861
MEM 56.535156 1573194147.0866
MEM 56.535156 1573194147.1871
MEM 56.535156 1573194147.2883
MEM 56.535156 1573194147.3894
MEM 56.535156 1573194147.4899
MEM 56.535156 1573194147.5903
MEM 56.535156 1573194147.6907
MEM 56.535156 1573194147.7911
MEM 56.535156 1573194147.8915
MEM 56.535156 1573194147.9918
MEM 56.535156 1573194148.0922
MEM 56.535156 1573194148.1925
MEM 56.535156 1573194148.2929
MEM 56.535156 1573194148.3932
MEM 56.535156 1573194148.4937
MEM 56.535156 1573194148.5942
MEM 56.535156 1573194148.6946
MEM 56.535156 1573194148.7950
MEM 56.535156 1573194148.8954
MEM 56.535156 1573194148.9957
MEM 56.535156 1573194149.0961
MEM 56.535156 1573194149.1966
MEM 56.535156 1573194149.2970
MEM 56.535156 1573194149.3974
MEM 56.535156 1573194149.4977
MEM 56.535156 1573194149.5980
MEM 56.535156 1573194149.6984
MEM 56.535156 1573194149.7988
MEM 56.535156 1573194149.8991
MEM 56.535156 1573194149.9994
MEM 56.535156 1573194150.1000
MEM 56.535156 1573194150.2006
MEM 56.535156 1573194150.3009
MEM 56.535156 1573194150.4013
MEM 56.535156 1573194150.5016
MEM 56.535156 1573194150.6021
MEM 56.535156 1573194150.7025
MEM 56.535156 1573194150.8028
MEM 56.535156 1573194150.9032
MEM 56.535156 1573194151.0036
MEM 56.535156 1573194151.1048
MEM 56.535156 1573194151.2053
MEM 56.535156 1573194151.3057
MEM 56.535156 1573194151.4061
MEM 56.535156 1573194151.5065
MEM 56.535156 1573194151.6070
MEM 56.535156 1573194151.7074
MEM 56.535156 1573194151.8078
MEM 56.535156 1573194151.9082
MEM 56.535156 1573194152.0086
MEM 56.535156 1573194152.1090
MEM 56.535156 1573194152.2095
MEM 56.535156 1573194152.3099
MEM 56.535156 1573194152.4103
MEM 56.535156 1573194152.5107
MEM 56.535156 1573194152.6111
MEM 56.535156 1573194152.7115
MEM 56.535156 1573194152.8119
MEM 56.535156 1573194152.9123
MEM 56.535156 1573194153.0127
MEM 56.535156 1573194153.1132
MEM 56.535156 1573194153.2136
MEM 56.535156 1573194153.3140
MEM 56.535156 1573194153.4145
MEM 56.535156 1573194153.5148
MEM 56.535156 1573194153.6152
MEM 56.535156 1573194153.7156
MEM 56.535156 1573194153.8160
MEM 56.535156 1573194153.9163
MEM 56.535156 1573194154.0168
MEM 56.535156 1573194154.1172
MEM 56.535156 1573194154.2176
MEM 56.535156 1573194154.3180
MEM 56.535156 1573194154.4185
MEM 56.535156 1573194154.5189
MEM 56.535156 1573194154.6193
MEM 56.535156 1573194154.7197
MEM 56.535156 1573194154.8201
MEM 56.535156 1573194154.9205
MEM 56.535156 1573194155.0209
MEM 56.535156 1573194155.1212
MEM 56.535156 1573194155.2216
MEM 56.535156 1573194155.3220
MEM 56.535156 1573194155.4224
MEM 56.535156 1573194155.5227
MEM 56.535156 1573194155.6231
MEM 56.535156 1573194155.7234
MEM 56.535156 1573194155.8238
MEM 56.535156 1573194155.9241
MEM 56.535156 1573194156.0244
MEM 56.535156 1573194156.1248
MEM 56.535156 1573194156.2252
MEM 56.535156 1573194156.3255
MEM 56.535156 1573194156.4258
MEM 56.535156 1573194156.5262
MEM 56.535156 1573194156.6266
MEM 56.535156 1573194156.7270
MEM 56.535156 1573194156.8275
MEM 56.535156 1573194156.9279
MEM 56.535156 1573194157.0283
MEM 56.535156 1573194157.1287
MEM 56.535156 1573194157.2293
MEM 56.535156 1573194157.3297
MEM 56.535156 1573194157.4302
MEM 56.535156 1573194157.5307
MEM 56.535156 1573194157.6311
MEM 56.535156 1573194157.7315
MEM 56.535156 1573194157.8320
MEM 56.535156 1573194157.9324
MEM 56.535156 1573194158.0329
MEM 56.535156 1573194158.1333
MEM 56.535156 1573194158.2337
MEM 56.535156 1573194158.3341
MEM 56.535156 1573194158.4346
MEM 56.535156 1573194158.5350
MEM 56.535156 1573194158.6354
MEM 56.535156 1573194158.7357
MEM 56.535156 1573194158.8361
MEM 56.535156 1573194158.9364
MEM 56.535156 1573194159.0368
MEM 56.535156 1573194159.1372
MEM 56.535156 1573194159.2376
MEM 56.535156 1573194159.3380
MEM 56.535156 1573194159.4385
MEM 56.535156 1573194159.5389
MEM 56.535156 1573194159.6393
MEM 56.535156 1573194159.7396
MEM 56.535156 1573194159.8400
MEM 56.535156 1573194159.9403
MEM 56.535156 1573194160.0407
MEM 56.535156 1573194160.1410
MEM 56.535156 1573194160.2413
MEM 56.535156 1573194160.3417
MEM 56.535156 1573194160.4420
MEM 56.535156 1573194160.5424
MEM 56.535156 1573194160.6428
MEM 56.535156 1573194160.7431
MEM 56.535156 1573194160.8435
MEM 56.535156 1573194160.9438
MEM 56.535156 1573194161.0442
MEM 56.535156 1573194161.1445
MEM 56.535156 1573194161.2457
MEM 56.535156 1573194161.3469
MEM 56.535156 1573194161.4476
MEM 56.535156 1573194161.5480
MEM 56.535156 1573194161.6483
MEM 56.535156 1573194161.7487
MEM 56.535156 1573194161.8491
MEM 56.535156 1573194161.9496
MEM 56.535156 1573194162.0503
MEM 56.535156 1573194162.1507
MEM 56.535156 1573194162.2510
MEM 56.535156 1573194162.3514
MEM 56.535156 1573194162.4518
MEM 56.535156 1573194162.5522
MEM 56.535156 1573194162.6525
MEM 56.535156 1573194162.7529
MEM 56.535156 1573194162.8532
MEM 56.535156 1573194162.9536
MEM 56.535156 1573194163.0539
MEM 56.535156 1573194163.1543
MEM 56.535156 1573194163.2547
MEM 56.535156 1573194163.3550
MEM 56.535156 1573194163.4554
MEM 56.535156 1573194163.5557
MEM 56.535156 1573194163.6561
MEM 56.535156 1573194163.7564
MEM 56.535156 1573194163.8568
MEM 56.535156 1573194163.9572
MEM 56.535156 1573194164.0576
MEM 56.535156 1573194164.1579
MEM 56.535156 1573194164.2583
MEM 56.535156 1573194164.3586
MEM 56.535156 1573194164.4590
MEM 56.535156 1573194164.5594
MEM 56.535156 1573194164.6598
MEM 56.535156 1573194164.7603
MEM 56.535156 1573194164.8607
MEM 56.535156 1573194164.9611
MEM 56.535156 1573194165.0616
MEM 56.535156 1573194165.1620
MEM 56.535156 1573194165.2625
MEM 56.535156 1573194165.3629
MEM 56.535156 1573194165.4633
MEM 56.535156 1573194165.5637
MEM 56.535156 1573194165.6641
MEM 56.535156 1573194165.7645
MEM 56.535156 1573194165.8649
MEM 56.535156 1573194165.9654
MEM 56.535156 1573194166.0658
MEM 56.535156 1573194166.1663
MEM 56.535156 1573194166.2667
MEM 56.535156 1573194166.3671
MEM 56.535156 1573194166.4676
MEM 56.535156 1573194166.5680
MEM 56.535156 1573194166.6684
MEM 56.535156 1573194166.7688
MEM 56.535156 1573194166.8692
MEM 56.535156 1573194166.9697
MEM 56.535156 1573194167.0701
MEM 56.535156 1573194167.1705
MEM 56.535156 1573194167.2708
MEM 56.535156 1573194167.3712
MEM 56.535156 1573194167.4716
MEM 56.535156 1573194167.5719
MEM 56.535156 1573194167.6723
MEM 56.535156 1573194167.7726
MEM 56.535156 1573194167.8729
MEM 56.535156 1573194167.9733
MEM 56.535156 1573194168.0737
MEM 56.535156 1573194168.1741
MEM 56.535156 1573194168.2745
MEM 56.535156 1573194168.3749
MEM 56.535156 1573194168.4753
MEM 56.535156 1573194168.5757
MEM 56.535156 1573194168.6761
MEM 56.535156 1573194168.7766
MEM 56.535156 1573194168.8770
MEM 56.535156 1573194168.9775
MEM 56.535156 1573194169.0778
MEM 56.535156 1573194169.1782
MEM 56.535156 1573194169.2785
MEM 56.535156 1573194169.3788
MEM 56.535156 1573194169.4793
MEM 56.535156 1573194169.5796
MEM 56.535156 1573194169.6799
MEM 56.535156 1573194169.7803
MEM 56.535156 1573194169.8806
MEM 56.535156 1573194169.9809
MEM 56.535156 1573194170.0813
MEM 56.535156 1573194170.1816
MEM 56.535156 1573194170.2829
MEM 56.535156 1573194170.3840
MEM 56.535156 1573194170.4850
MEM 56.535156 1573194170.5859
MEM 56.535156 1573194170.6868
MEM 56.535156 1573194170.7875
MEM 56.535156 1573194170.8887
MEM 56.535156 1573194170.9898
MEM 56.535156 1573194171.0909
MEM 56.535156 1573194171.1913
MEM 56.535156 1573194171.2918
MEM 56.535156 1573194171.3921
MEM 56.535156 1573194171.4926
MEM 56.535156 1573194171.5930
MEM 56.535156 1573194171.6935
MEM 56.535156 1573194171.7939
MEM 56.535156 1573194171.8942
MEM 56.535156 1573194171.9946
