CMDLINE /home/khanhnd/anaconda3/bin/python profile_gd.py
MEM 699.957031 1573478904.8099
MEM 699.957031 1573478904.9103
MEM 699.957031 1573478905.0108
MEM 699.957031 1573478905.1112
MEM 699.957031 1573478905.2116
MEM 699.957031 1573478905.3121
MEM 699.957031 1573478905.4125
MEM 699.957031 1573478905.5129
MEM 699.957031 1573478905.6134
MEM 699.957031 1573478905.7137
MEM 699.957031 1573478905.8142
MEM 699.957031 1573478905.9146
MEM 699.957031 1573478906.0152
MEM 699.957031 1573478906.1156
MEM 699.957031 1573478906.2160
MEM 699.957031 1573478906.3163
MEM 699.957031 1573478906.4167
MEM 699.957031 1573478906.5171
MEM 699.957031 1573478906.6175
MEM 699.957031 1573478906.7179
MEM 699.957031 1573478906.8182
MEM 710.269531 1573478906.9187
MEM 710.269531 1573478907.0191
MEM 710.269531 1573478907.1195
MEM 710.269531 1573478907.2199
MEM 710.269531 1573478907.3202
MEM 710.269531 1573478907.4206
MEM 713.105469 1573478907.5211
MEM 721.097656 1573478907.6215
MEM 721.097656 1573478907.7220
MEM 721.097656 1573478907.8225
MEM 737.855469 1573478907.9230
MEM 740.691406 1573478908.0235
MEM 740.656250 1573478908.1239
MEM 740.644531 1573478908.2243
MEM 740.644531 1573478908.3248
MEM 740.644531 1573478908.4252
MEM 740.644531 1573478908.5255
MEM 740.644531 1573478908.6259
MEM 740.644531 1573478908.7263
MEM 763.847656 1573478908.8267
MEM 763.847656 1573478908.9271
MEM 763.847656 1573478909.0276
MEM 763.847656 1573478909.1281
MEM 763.847656 1573478909.2285
MEM 763.847656 1573478909.3288
MEM 763.847656 1573478909.4292
MEM 763.847656 1573478909.5297
MEM 763.847656 1573478909.6301
MEM 763.847656 1573478909.7306
MEM 763.847656 1573478909.8310
MEM 763.847656 1573478909.9314
MEM 763.847656 1573478910.0318
MEM 763.847656 1573478910.1321
MEM 763.847656 1573478910.2325
MEM 763.847656 1573478910.3329
MEM 763.847656 1573478910.4332
MEM 763.847656 1573478910.5336
MEM 763.847656 1573478910.6340
MEM 763.847656 1573478910.7345
MEM 763.847656 1573478910.8347
MEM 763.847656 1573478910.9352
MEM 763.847656 1573478911.0356
MEM 763.847656 1573478911.1360
MEM 763.847656 1573478911.2364
MEM 763.847656 1573478911.3368
MEM 763.847656 1573478911.4372
MEM 763.847656 1573478911.5376
MEM 763.847656 1573478911.6379
MEM 763.847656 1573478911.7383
MEM 763.847656 1573478911.8387
MEM 778.285156 1573478911.9392
MEM 778.285156 1573478912.0397
MEM 778.285156 1573478912.1401
MEM 778.285156 1573478912.2405
MEM 778.285156 1573478912.3410
MEM 781.378906 1573478912.4413
MEM 781.378906 1573478912.5417
MEM 781.378906 1573478912.6420
MEM 781.378906 1573478912.7424
MEM 792.207031 1573478912.8429
MEM 792.207031 1573478912.9434
MEM 792.207031 1573478913.0438
MEM 792.207031 1573478913.1442
MEM 792.207031 1573478913.2446
MEM 792.207031 1573478913.3451
MEM 792.207031 1573478913.4455
MEM 792.207031 1573478913.5458
MEM 792.207031 1573478913.6462
MEM 792.207031 1573478913.7466
MEM 792.207031 1573478913.8470
MEM 792.207031 1573478913.9474
FUNC __main__.naive_gradient_descent 51.5586 1573478863.7142 108.6953 1573478871.4104 0
FUNC __main__.broadcast_gradient_descent 54.6953 1573478871.4144 515.6250 1573478930.2439 0
