,name,year,event,score,event_score,skater_score,avg,baseline,baseline_event,predicted,residual
1837,"Valtter, VIRTANEN",2017,EU,164.09,1.0300489192769768,0.6065403632599639,164.09,262.64223001202095,270.53434518037733,164.0900000000025,2.5011104298755527e-12
1838,"Sondre, ODDVOLL BOE",2017,EU,162.85,1.0300489192769768,0.601956841714196,162.85,262.64223001202095,270.53434518037733,162.84999999999803,-1.9610979506978765e-12
1839,"Nathan, CHEN",2017,4C,307.46,1.0,1.1109049749726874,281.005,262.64223001202095,262.64223001202095,291.77055995827493,-15.68944004172505
1840,"Yuzuru, HANYU",2017,4C,303.71,1.0,1.1542280565776164,290.53499999999997,262.64223001202095,262.64223001202095,303.14903072198626,-0.5609692780137152
1841,"Shoma, UNO",2017,4C,288.05,1.0,1.105956575598013,283.7425,262.64223001202095,262.64223001202095,290.4709013115204,2.4209013115203675
1842,"Patrick, CHAN",2017,4C,267.98,1.0,1.0620090872241692,270.35,262.64223001202095,262.64223001202095,278.9284349615867,10.948434961586656
1843,"Boyang, JIN",2017,4C,267.51,1.0,1.0146637977711426,263.71,262.64223001202095,262.64223001202095,266.4935625590791,-1.0164374409208676
1844,"Jason, BROWN",2017,4C,245.85,1.0,0.9537469150463759,244.23333333333335,262.64223001202095,262.64223001202095,250.49421663486567,4.644216634865671
1845,"Misha, GE",2017,4C,239.41,1.0,0.9063506138654078,231.51333333333332,262.64223001202095,262.64223001202095,238.0459463983748,-1.3640536016251872
1846,"Nam, NGUYEN",2017,4C,237.08,1.0,0.898440618773609,229.59,262.64223001202095,262.64223001202095,235.96844764808066,-1.1115523519193573
1847,"Grant, HOCHSTEIN",2017,4C,235.72,1.0,0.831685612167601,210.60333333333335,262.64223001202095,262.64223001202095,218.4357638486115,-17.284236151388512
1848,"Han, YAN",2017,4C,235.45,1.0,0.8754851059857395,224.91666666666666,262.64223001202095,262.64223001202095,229.93936057840511,-5.510639421594874
1849,"Brendan, KERRY",2017,4C,227.39,1.0,0.822835689733039,212.85,262.64223001202095,262.64223001202095,216.11140048496472,-11.278599515035268
1850,"Kevin, REYNOLDS",2017,4C,222.31,1.0,0.9120231905242308,233.685,262.64223001202095,262.64223001202095,239.53580458196222,17.225804581962223
1851,"Keiji, TANAKA",2017,4C,220.18,1.0,0.9057885059323908,231.17666666666665,262.64223001202095,262.64223001202095,237.8983131173398,17.71831311733979
1852,"Michael Christian, MARTINEZ",2017,4C,214.15,1.0,0.8153677342374813,214.15,262.64223001202095,262.64223001202095,214.14999999998093,-1.907096702780109e-11
1853,"Julian Zhi Jie, YEE",2017,4C,202.67,1.0,0.7716580840435054,202.67,262.64223001202095,262.64223001202095,202.66999999998976,-1.0231815394945443e-11
1854,"Sihyeong, LEE",2017,4C,195.72,1.0,0.7451962313564481,195.72,262.64223001202095,262.64223001202095,195.72000000001142,1.1425527191022411e-11
1855,"Jinseo, KIM",2017,4C,195.05,1.0,0.7426452326081135,195.05,262.64223001202095,262.64223001202095,195.04999999999094,-9.066525308298878e-12
1856,"June Hyoung, LEE",2017,4C,187.58,1.0,0.7142035002954512,187.58,262.64223001202095,262.64223001202095,187.57999999998836,-1.1652900866465643e-11
1857,"Chih-I, TSAO",2017,4C,169.63,1.0,0.6458595786070654,169.63,262.64223001202095,262.64223001202095,169.6299999999838,-1.6200374375330284e-11
1858,"Andrew, DODDS",2017,4C,162.05,1.0,0.6169990256043718,162.05,262.64223001202095,262.64223001202095,162.04999999997622,-2.3788970793248154e-11
1859,"Mark, WEBSTER",2017,4C,160.03,1.0,0.6093079547514967,160.03,262.64223001202095,262.64223001202095,160.02999999999665,-3.353761712787673e-12
1860,"Leslie, IP",2017,4C,146.74,1.0,0.5587068004763462,146.74,262.64223001202095,262.64223001202095,146.7399999999888,-1.1198153515579179e-11
1861,"Kai Xiang, CHEW",2017,4C,138.46,1.0,0.5271810249008891,138.46,262.64223001202095,262.64223001202095,138.45999999999228,-7.73070496506989e-12
1862,"Micah, TANG",2017,4C,135.79,1.0,0.5170151045160621,135.79,262.64223001202095,262.64223001202095,135.78999999999664,-3.353761712787673e-12
